Timestamp, Position (X, Y, Z), Rotation (X, Y, Z, W)
1.009073, 0, 3.442, 5.111429, 0, 0, 0, 1
1.015332, 0, 3.442, 5.145363, 0, 0, 0, 1
1.022086, 0, 3.442, 5.176659, 0, 0, 0, 1
1.028103, 0, 3.442, 5.210431, 0, 0, 0, 1
1.035208, 0, 3.442, 5.240513, 0, 0, 0, 1
1.050836, 0, 3.442, 5.276038, 0, 0, 0, 1
1.058071, 0, 3.442, 5.354181, 0, 0, 0, 1
1.06511, 0, 3.442, 5.390354, 0, 0, 0, 1
1.07233, 0, 3.442, 5.42555, 0, 0, 0, 1
1.092284, 0, 3.442, 5.461648, 0, 0, 0, 1
1.103591, 0, 3.442, 5.561422, 0, 0, 0, 1
1.11097, 0, 3.442, 5.617957, 0, 0, 0, 1
1.117212, 0, 3.442, 5.654851, 0, 0, 0, 1
1.123468, 0, 3.442, 5.68606, 0, 0, 0, 1
1.131563, 0, 3.442, 5.717339, 0, 0, 0, 1
1.138226, 0, 3.442, 5.757817, 0, 0, 0, 1
1.145136, 0, 3.442, 5.791131, 0, 0, 0, 1
1.152971, 0, 3.442, 5.825678, 0, 0, 0, 1
1.159257, 0, 3.442, 5.864854, 0, 0, 0, 1
1.165711, 0, 3.442, 5.896286, 0, 0, 0, 1
1.173888, 0, 3.442, 5.928554, 0, 0, 0, 1
1.181322, 0, 3.442, 5.969439, 0, 0, 0, 1
1.189231, 0, 3.442, 6.006611, 0, 0, 0, 1
1.197733, 0, 3.442, 6.046156, 0, 0, 0, 1
1.204305, 0, 3.442, 6.088665, 0, 0, 0, 1
1.211612, 0, 3.442, 6.121528, 0, 0, 0, 1
1.21831, 0, 3.442, 6.158062, 0, 0, 0, 1
1.22568, 0, 3.442, 6.191553, 0, 0, 0, 1
1.246069, 0, 3.442, 6.2284, 0, 0, 0, 1
1.256516, 0, 3.442, 6.330346, 0, 0, 0, 1
1.262377, 0, 3.442, 6.38258, 0, 0, 0, 1
1.268949, 0, 3.442, 6.411886, 0, 0, 0, 1
1.275226, 0, 3.442, 6.444746, 0, 0, 0, 1
1.281788, 0, 3.442, 6.476128, 0, 0, 0, 1
1.288922, 0, 3.442, 6.508939, 0, 0, 0, 1
1.297159, 0, 3.442, 6.544609, 0, 0, 0, 1
1.304875, 0, 3.442, 6.585795, 0, 0, 0, 1
1.312832, 0, 3.442, 6.624375, 0, 0, 0, 1
1.320104, 0, 3.442, 6.664159, 0, 0, 0, 1
1.327564, 0, 3.442, 6.700521, 0, 0, 0, 1
1.334351, 0, 3.442, 6.737821, 0, 0, 0, 1
1.339815, 0, 3.442, 6.771757, 0, 0, 0, 1
1.346929, 0, 3.442, 6.799073, 0, 0, 0, 1
1.353612, 0, 3.442, 6.834647, 0, 0, 0, 1
1.35955, 0, 3.442, 6.868059, 0, 0, 0, 1
1.38071, 0, 3.442, 6.897748, 0, 0, 0, 1
1.399532, 0, 3.442, 7.00355, 0, 0, 0, 1
1.408469, 0, 3.442, 7.09766, 0, 0, 0, 1
1.413493, 0, 3.442, 7.142344, 0, 0, 0, 1
1.41974, 0, 3.442, 7.167468, 0, 0, 0, 1
1.424474, 0, 3.442, 7.198699, 0, 0, 0, 1
1.429432, 0, 3.442, 7.22237, 0, 0, 0, 1
1.434332, 0, 3.442, 7.247158, 0, 0, 0, 1
1.439142, 0, 3.442, 7.271662, 0, 0, 0, 1
1.444213, 0, 3.442, 7.29571, 0, 0, 0, 1
1.449805, 0, 3.442, 7.321065, 0, 0, 0, 1
1.454521, 0, 3.442, 7.349028, 0, 0, 0, 1
1.459311, 0, 3.442, 7.372603, 0, 0, 0, 1
1.464163, 0, 3.442, 7.396554, 0, 0, 0, 1
1.470704, 0, 3.442, 7.420815, 0, 0, 0, 1
1.477577, 0, 3.442, 7.45352, 0, 0, 0, 1
1.482239, 0, 3.442, 7.487885, 0, 0, 0, 1
1.487782, 0, 3.442, 7.511197, 0, 0, 0, 1
1.493393, 0, 3.442, 7.538913, 0, 0, 0, 1
1.498423, 0, 3.442, 7.566965, 0, 0, 0, 1
1.503238, 0, 3.442, 7.592117, 0, 0, 0, 1
1.508902, 0, 3.442, 7.616191, 0, 0, 0, 1
1.513369, 0, 3.442, 7.644513, 0, 0, 0, 1
1.518335, 0, 3.442, 7.666845, 0, 0, 0, 1
1.523137, 0, 3.442, 7.691675, 0, 0, 0, 1
1.528077, 0, 3.442, 7.715683, 0, 0, 0, 1
1.532832, 0, 3.442, 7.740386, 0, 0, 0, 1
1.54763, 0, 3.442, 7.764161, 0, 0, 0, 1
1.554818, 0, 3.442, 7.838151, 0, 0, 0, 1
1.559579, 0, 3.442, 7.874091, 0, 0, 0, 1
1.564245, 0, 3.442, 7.897896, 0, 0, 0, 1
1.569227, 0, 3.442, 7.921228, 0, 0, 0, 1
1.573912, 0, 3.442, 7.946136, 0, 0, 0, 1
1.578811, 0, 3.442, 7.969559, 0, 0, 0, 1
1.583769, 0, 3.442, 7.994055, 0, 0, 0, 1
1.588847, 0, 3.442, 8.018846, 0, 0, 0, 1
1.593651, 0, 3.442, 8.044237, 0, 0, 0, 1
1.599125, 0, 3.442, 8.068254, 0, 0, 0, 1
1.603968, 0, 3.442, 8.095626, 0, 0, 0, 1
1.608816, 0, 3.442, 8.11984, 0, 0, 0, 1
1.613678, 0, 3.442, 8.144083, 0, 0, 0, 1
1.620419, 0, 3.442, 8.168394, 0, 0, 0, 1
1.625257, 0, 3.442, 8.202097, 0, 0, 0, 1
1.630272, 0, 3.442, 8.226287, 0, 0, 0, 1
1.63505, 0, 3.442, 8.251365, 0, 0, 0, 1
1.639825, 0, 3.442, 8.27525, 0, 0, 0, 1
1.645017, 0, 3.442, 8.299129, 0, 0, 0, 1
1.649847, 0, 3.442, 8.325086, 0, 0, 0, 1
1.654471, 0, 3.442, 8.349237, 0, 0, 0, 1
1.6598, 0, 3.442, 8.372359, 0, 0, 0, 1
1.665145, 0, 3.442, 8.399001, 0, 0, 0, 1
1.669938, 0, 3.442, 8.425727, 0, 0, 0, 1
1.674992, 0, 3.442, 8.449691, 0, 0, 0, 1
1.679491, 0, 3.442, 8.474963, 0, 0, 0, 1
